 -601.4   233.03     1.25
 -601.3   232.63     1.28
 -601.2   232.33     1.30
 -601.1   232.12     1.31
 -601.0   231.91     1.32
 -600.9   231.69     1.32
 -600.8   231.48     1.33
 -600.7   231.27     1.33
 -600.6   231.05     1.34
 -600.5   230.84     1.35
 -600.4   230.63     1.35
 -600.3   230.41     1.36
 -600.2   230.20     1.37
 -600.1   229.99     1.37
 -600.0   229.78     1.38
 -599.9   229.56     1.38
 -599.8   229.30     1.38
 -599.7   228.72     1.34
 -599.6   228.15     1.30
 -599.5   227.58     1.26
 -599.4   227.01     1.22
 -599.3   226.44     1.17
 -599.2   225.83     1.14
 -599.1   225.05     1.12
 -599.0   224.26     1.11
 -598.9   223.48     1.09
 -598.8   222.70     1.07
 -598.7   221.92     1.06
 -598.6   221.13     1.04
 -598.5   220.35     1.03
 -598.4   219.57     1.01
 -598.3   218.86     1.03
 -598.2   218.34     1.12
 -598.1   217.82     1.21
 -598.0   217.30     1.30
 -597.9   216.77     1.39
 -597.8   216.27     1.48
 -597.7   216.29     1.42
 -597.6   216.30     1.37
 -597.5   216.32     1.31
 -597.4   216.34     1.25
 -597.3   216.35     1.20
 -597.2   216.37     1.14
 -597.1   216.39     1.08
 -597.0   216.40     1.03
 -596.9   216.42     0.97
 -596.8   216.44     0.91
 -596.7   217.20     1.05
 -596.6   218.04     1.20
 -596.5   218.88     1.35
 -596.4   219.72     1.50
 -596.3   220.56     1.65
 -596.2   221.54     1.74
 -596.1   223.03     1.59
 -596.0   224.52     1.44
 -595.9   226.01     1.29
 -595.8   227.50     1.14
 -595.7   228.99     0.99
 -595.6   230.48     0.84
 -595.5   231.97     0.69
 -595.4   233.24     0.63
 -595.3   234.13     0.71
 -595.2   235.01     0.79
 -595.1   235.89     0.86
 -595.0   236.78     0.94
 -594.9   237.66     1.02
 -594.8   237.99     1.04
 -594.7   238.01     1.02
 -594.6   238.03     1.00
 -594.5   238.06     0.98
 -594.4   238.08     0.96
 -594.3   238.10     0.94
 -594.2   238.12     0.92
 -594.1   238.14     0.90
 -594.0   237.67     0.83
 -593.9   236.64     0.71
 -593.8   235.61     0.58
 -593.7   234.59     0.45
 -593.6   233.56     0.33
 -593.5   232.86     0.36
 -593.4   232.38     0.48
 -593.3   231.89     0.61
 -593.2   231.40     0.73
 -593.1   230.92     0.86
 -593.0   230.43     0.98
 -592.9   229.95     1.11
 -592.8   229.46     1.23
 -592.7   228.60     1.22
 -592.6   227.68     1.19
 -592.5   226.76     1.16
 -592.4   225.83     1.13
 -592.3   226.40     1.11
 -592.2   227.25     1.08
 -592.1   228.11     1.05
 -592.0   228.97     1.02
 -591.9   229.83     1.00
 -591.8   230.68     0.97
 -591.7   231.54     0.94
 -591.6   232.40     0.91
 -591.5   233.26     0.88
 -591.4   234.12     0.86
 -591.3   234.97     0.83
 -591.2   235.83     0.80
 -591.1   236.69     0.77
 -591.0   237.61     0.75
 -590.9   238.77     0.75
 -590.8   239.94     0.75
 -590.7   241.10     0.76
 -590.6   242.27     0.76
 -590.5   243.43     0.76
 -590.4   244.46     0.72
 -590.3   245.47     0.68
 -590.2   246.48     0.63
 -590.1   247.49     0.59
 -590.0   248.24     0.55
 -589.9   248.58     0.52
 -589.8   248.92     0.50
 -589.7   249.26     0.47
 -589.6   249.60     0.45
 -589.5   249.95     0.42
 -589.4   250.00     0.47
 -589.3   249.20     0.76
 -589.2   248.41     1.05
 -589.1   247.61     1.34
 -589.0   246.82     1.63
 -588.9   245.88     1.75
 -588.8   244.74     1.63
 -588.7   243.59     1.50
 -588.6   242.45     1.38
 -588.5   241.30     1.25
 -588.4   240.16     1.13
 -588.3   239.02     1.01
 -588.2   237.89     0.88
 -588.1   236.77     0.76
 -588.0   235.65     0.64
 -587.9   234.53     0.51
 -587.8   233.36     0.62
 -587.7   232.19     0.75
 -587.6   231.01     0.88
 -587.5   229.84     1.02
 -587.4   228.67     1.15
 -587.3   227.49     1.28
 -587.2   226.32     1.41
 -587.1   225.67     1.36
 -587.0   225.22     1.23
 -586.9   224.77     1.10
 -586.8   224.32     0.97
 -586.7   223.86     0.87
 -586.6   223.38     0.86
 -586.5   222.89     0.85
 -586.4   222.41     0.84
 -586.3   221.93     0.83
 -586.2   221.45     0.83
 -586.1   220.97     0.82
 -586.0   220.48     0.81
 -585.9   220.00     0.80
 -585.8   219.52     0.79
 -585.7   219.04     0.78
 -585.6   218.55     0.78
 -585.5   218.07     0.77
 -585.4   217.59     0.76
 -585.3   217.11     0.75
 -585.2   216.63     0.74
 -585.1   216.14     0.74
 -585.0   215.66     0.73
 -584.9   215.18     0.72
 -584.8   214.70     0.71
 -584.7   214.21     0.70
 -584.6   213.73     0.69
 -584.5   213.25     0.69
 -584.4   212.77     0.68
 -584.3   212.29     0.67
 -584.2   211.80     0.66
 -584.1   211.32     0.65
 -584.0   210.84     0.64
 -583.9   210.03     0.62
 -583.8   209.00     0.59
 -583.7   207.97     0.55
 -583.6   206.95     0.52
 -583.5   207.00     0.58
 -583.4   207.44     0.67
 -583.3   207.87     0.76
 -583.2   208.30     0.85
 -583.1   208.74     0.94
 -583.0   209.17     1.03
 -582.9   209.60     1.12
 -582.8   210.41     1.17
 -582.7   211.87     1.14
 -582.6   213.33     1.11
 -582.5   214.79     1.08
 -582.4   215.86     1.04
 -582.3   216.61     0.99
 -582.2   217.37     0.94
 -582.1   218.12     0.89
 -582.0   218.87     0.85
 -581.9   219.84     0.87
 -581.8   221.36     1.07
 -581.7   222.88     1.26
 -581.6   224.40     1.46
 -581.5   225.76     1.46
 -581.4   226.94     1.23
 -581.3   228.12     0.99
 -581.2   229.30     0.76
 -581.1   230.62     0.55
 -581.0   232.56     0.46
 -580.9   234.50     0.38
 -580.8   236.43     0.32
 -580.7   238.28     0.46
 -580.6   240.14     0.60
 -580.5   241.99     0.73
 -580.4   243.81     0.88
 -580.3   243.99     1.30
 -580.2   244.34     1.67
 -580.1   246.29     1.71
 -580.0   248.23     1.74
 -579.9   250.17     1.78
 -579.8   251.56     1.76
 -579.7   251.82     1.62
 -579.6   252.08     1.49
 -579.5   252.34     1.36
 -579.4   252.61     1.23
 -579.3   252.87     1.10
 -579.2   252.34     0.98
 -579.1   251.63     0.87
 -579.0   250.91     0.76
 -578.9   250.19     0.65
 -578.8   249.47     0.54
 -578.7   249.22     0.49
 -578.6   249.59     0.51
 -578.5   249.96     0.53
 -578.4   250.33     0.56
 -578.3   250.70     0.58
 -578.2   251.07     0.60
 -578.1   251.13     0.69
 -578.0   251.17     0.79
 -577.9   251.22     0.89
 -577.8   251.27     0.99
 -577.7   251.32     1.08
 -577.6   251.34     1.12
 -577.5   251.33     1.11
 -577.4   251.32     1.10
 -577.3   251.31     1.08
 -577.2   251.31     1.07
 -577.1   251.35     1.06
 -577.0   251.66     1.06
 -576.9   251.97     1.06
 -576.8   252.28     1.06
 -576.7   252.59     1.06
 -576.6   252.90     1.06
 -576.5   252.83     0.95
 -576.4   252.75     0.84
 -576.3   252.68     0.73
 -576.2   252.60     0.62
 -576.1   252.44     0.53
 -576.0   251.63     0.63
 -575.9   250.83     0.73
 -575.8   250.03     0.83
 -575.7   249.23     0.93
 -575.6   249.28     1.02
 -575.5   250.04     1.10
 -575.4   250.81     1.17
 -575.3   251.57     1.25
 -575.2   252.06     1.25
 -575.1   252.01     1.11
 -575.0   251.96     0.97
 -574.9   251.91     0.83
 -574.8   251.86     0.71
 -574.7   251.84     0.96
 -574.6   251.82     1.20
 -574.5   251.80     1.45
 -574.4   251.78     1.69
 -574.3   251.33     1.58
 -574.2   250.66     1.27
 -574.1   249.98     0.97
 -574.0   249.31     0.66
 -573.9   248.73     0.41
 -573.8   248.84     0.57
 -573.7   248.95     0.73
 -573.6   249.06     0.88
 -573.5   249.16     1.04
 -573.4   248.92     1.01
 -573.3   248.55     0.91
 -573.2   248.19     0.82
 -573.1   247.83     0.72
 -573.0   247.47     0.75
 -572.9   247.12     0.87
 -572.8   246.77     0.99
 -572.7   246.42     1.11
 -572.6   247.10     1.13
 -572.5   248.22     1.10
 -572.4   249.35     1.07
 -572.3   250.36     1.07
 -572.2   250.74     1.26
 -572.1   251.12     1.46
 -572.0   251.50     1.65
 -571.9   251.16     1.44
 -571.8   250.58     1.09
 -571.7   249.99     0.73
 -571.6   249.80     0.57
 -571.5   250.39     0.79
 -571.4   250.98     1.00
 -571.3   251.57     1.22
 -571.2   251.80     1.28
 -571.1   251.80     1.26
 -571.0   251.80     1.23
 -570.9   251.80     1.21
 -570.8   251.72     1.22
 -570.7   251.60     1.24
 -570.6   251.47     1.27
 -570.5   251.35     1.29
 -570.4   251.09     1.30
 -570.3   250.76     1.30
 -570.2   250.44     1.30
 -570.1   250.11     1.30
 -570.0   250.23     1.30
 -569.9   250.57     1.30
 -569.8   250.91     1.30
 -569.7   251.25     1.30
 -569.6   251.05     1.10
 -569.5   250.75     0.85
 -569.4   250.45     0.61
 -569.3   250.31     0.41
 -569.2   251.03     0.46
 -569.1   251.76     0.51
 -569.0   252.49     0.56
 -568.9   252.98     0.64
 -568.8   252.93     0.76
 -568.7   252.88     0.89
 -568.6   252.83     1.02
 -568.5   252.91     1.11
 -568.4   253.25     1.14
 -568.3   253.58     1.17
 -568.2   253.89     1.20
 -568.1   253.67     1.10
 -568.0   253.45     1.01
 -567.9   253.23     0.91
 -567.8   253.53     1.08
 -567.7   253.91     1.28
 -567.6   254.30     1.49
 -567.5   254.41     1.46
 -567.4   254.21     1.17
 -567.3   254.02     0.88
 -567.2   253.95     0.81
 -567.1   254.07     1.09
 -567.0   254.20     1.37
 -566.9   254.27     1.56
 -566.8   254.08     1.31
 -566.7   253.90     1.07
 -566.6   253.72     0.83
 -566.5   253.11     0.77
 -566.4   252.44     0.75
 -566.3   251.77     0.72
 -566.2   251.56     0.74
 -566.1   251.90     0.82
 -566.0   252.24     0.91
 -565.9   252.59     1.00
 -565.8   252.55     1.19
 -565.7   252.49     1.38
 -565.6   252.43     1.58
 -565.5   252.30     1.70
 -565.4   252.06     1.70
 -565.3   251.81     1.70
 -565.2   251.56     1.70
 -565.1   251.08     1.68
 -565.0   250.16     1.63
 -564.9   249.23     1.59
 -564.8   248.30     1.54
 -564.7   247.49     1.44
 -564.6   247.06     1.20
 -564.5   246.62     0.96
 -564.4   246.19     0.72
 -564.3   245.80     0.54
 -564.2   245.77     0.88
 -564.1   245.74     1.22
 -564.0   245.72     1.56
 -563.9   245.46     1.71
 -563.8   244.59     1.38
 -563.7   243.72     1.04
 -563.6   242.86     0.71
 -563.5   242.10     0.64
 -563.4   241.56     1.04
 -563.3   241.01     1.44
 -563.2   240.46     1.84
 -563.1   239.66     2.01
 -563.0   238.41     1.76
 -562.9   237.16     1.51
 -562.8   235.91     1.26
 -562.7   234.66     1.01
 -562.6   234.18     1.00
 -562.5   234.33     1.17
 -562.4   234.47     1.34
 -562.3   234.53     1.49
 -562.2   233.89     1.42
 -562.1   233.25     1.35
 -562.0   232.62     1.28
 -561.9   231.98     1.21
 -561.8   231.84     1.20
 -561.7   231.77     1.20
 -561.6   231.70     1.20
 -561.5   231.63     1.20
 -561.4   231.25     1.17
 -561.3   230.57     1.11
 -561.2   229.89     1.04
 -561.1   229.21     0.98
 -561.0   228.53     0.92
 -560.9   228.55     0.97
 -560.8   228.93     1.09
 -560.7   229.30     1.20
 -560.6   229.68     1.31
 -560.5   230.06     1.43
 -560.4   230.29     1.45
 -560.3   230.28     1.31
 -560.2   230.26     1.16
 -560.1   230.24     1.02
 -560.0   230.22     0.88
 -559.9   230.20     0.74
 -559.8   230.05     0.61
 -559.7   229.83     0.48
 -559.6   230.25     0.47
 -559.5   231.75     0.66
 -559.4   233.24     0.84
 -559.3   234.61     1.01
 -559.2   235.28     1.04
 -559.1   235.94     1.08
 -559.0   236.61     1.12
 -558.9   237.28     1.15
 -558.8   237.95     1.19
 -558.7   238.48     1.15
 -558.6   238.97     1.09
 -558.5   239.45     1.02
 -558.4   239.94     0.96
 -558.3   240.61     0.92
 -558.2   244.04     1.18
 -558.1   246.45     1.21
 -558.0   247.99     1.06
 -557.9   249.54     0.90
 -557.8   249.13     0.95
 -557.7   245.54     1.33
 -557.6   245.07     1.63
 -557.5   246.95     1.85
 -557.4   248.82     2.07
 -557.3   246.32     1.51
 -557.2   243.04     0.81
 -557.1   242.28     1.01
 -557.0   241.56     1.23
 -556.9   240.68     1.40
 -556.8   239.30     1.42
 -556.7   237.93     1.44
 -556.6   236.55     1.46
 -556.5   235.18     1.48
 -556.4   233.81     1.50
 -556.3   232.54     1.44
 -556.2   231.26     1.39
 -556.1   229.99     1.34
 -556.0   228.71     1.28
 -555.9   227.44     1.23
 -555.8   226.55     1.26
 -555.7   226.20     1.41
 -555.6   225.85     1.55
 -555.5   225.50     1.70
 -555.4   225.15     1.85
 -555.3   224.80     1.99
 -555.2   224.45     2.14
 -555.1   224.24     2.11
 -555.0   224.14     1.94
 -554.9   224.03     1.78
 -554.8   223.93     1.62
 -554.7   223.83     1.46
 -554.6   223.72     1.30
 -554.5   223.62     1.13
 -554.4   223.21     1.01
 -554.3   222.72     0.89
 -554.2   222.22     0.77
 -554.1   221.73     0.65
 -554.0   221.24     0.53
 -553.9   220.75     0.41
 -553.8   220.38     0.34
 -553.7   221.33     0.76
 -553.6   222.32     1.09
 -553.5   223.44     1.04
 -553.4   224.57     0.98
 -553.3   225.69     0.93
 -553.2   225.48     0.90
 -553.1   223.71     0.90
 -553.0   222.26     0.93
 -552.9   222.09     1.08
 -552.8   221.91     1.23
 -552.7   221.73     1.37
 -552.6   221.44     1.27
 -552.5   221.13     1.11
 -552.4   220.81     0.96
 -552.3   220.50     0.80
 -552.2   220.18     0.64
 -552.1   219.83     0.50
 -552.0   219.18     0.50
 -551.9   218.54     0.50
 -551.8   217.90     0.50
 -551.7   217.25     0.50
 -551.6   216.61     0.50
 -551.5   215.97     0.50
 -551.4   215.32     0.50
 -551.3   215.04     0.54
 -551.2   214.84     0.59
 -551.1   214.64     0.64
 -551.0   214.44     0.69
 -550.9   214.24     0.74
 -550.8   214.04     0.79
 -550.7   213.84     0.84
 -550.6   213.63     0.89
 -550.5   212.47     0.85
 -550.4   211.11     0.80
 -550.3   209.75     0.74
 -550.2   208.42     0.75
 -550.1   207.19     0.93
 -550.0   205.95     1.11
 -549.9   204.72     1.28
 -549.8   203.49     1.46
 -549.7   202.54     1.61
 -549.6   202.77     1.64
 -549.5   202.99     1.67
 -549.4   203.21     1.70
 -549.3   203.43     1.73
 -549.2   203.65     1.76
 -549.1   203.87     1.80
 -549.0   204.09     1.83
 -548.9   204.31     1.86
 -548.8   204.54     1.89
 -548.7   204.97     1.82
 -548.6   205.50     1.71
 -548.5   206.03     1.59
 -548.4   206.56     1.48
 -548.3   207.09     1.36
 -548.2   207.62     1.25
 -548.1   208.15     1.13
 -548.0   208.68     1.02
 -547.9   209.21     0.91
 -547.8   209.70     0.81
 -547.7   209.69     0.89
 -547.6   209.68     0.97
 -547.5   209.67     1.05
 -547.4   209.66     1.13
 -547.3   209.65     1.22
 -547.2   209.64     1.30
 -547.1   209.63     1.38
 -547.0   209.62     1.46
 -546.9   209.61     1.54
 -546.8   209.62     1.60
 -546.7   209.69     1.60
 -546.6   209.77     1.60
 -546.5   209.84     1.60
 -546.4   209.91     1.60
 -546.3   209.98     1.60
 -546.2   210.06     1.60
 -546.1   210.13     1.60
 -546.0   210.20     1.60
 -545.9   210.27     1.60
 -545.8   210.15     1.55
 -545.7   209.93     1.47
 -545.6   209.70     1.38
 -545.5   209.48     1.30
 -545.4   209.26     1.22
 -545.3   209.03     1.14
 -545.2   208.81     1.06
 -545.1   208.58     0.97
 -545.0   208.36     0.89
 -544.9   208.13     0.81
 -544.8   207.73     0.83
 -544.7   207.30     0.87
 -544.6   206.86     0.91
 -544.5   206.43     0.95
 -544.4   206.00     0.99
 -544.3   205.57     1.03
 -544.2   205.13     1.06
 -544.1   204.70     1.10
 -544.0   204.27     1.14
 -543.9   203.84     1.18
 -543.8   203.66     1.18
 -543.7   203.78     1.15
 -543.6   203.91     1.11
 -543.5   204.04     1.08
 -543.4   204.16     1.04
 -543.3   204.29     1.00
 -543.2   204.42     0.97
 -543.1   204.54     0.93
 -543.0   204.67     0.89
 -542.9   204.80     0.86
 -542.8   204.92     0.82
 -542.7   205.23     0.80
 -542.6   205.80     0.79
 -542.5   206.37     0.78
 -542.4   206.94     0.77
 -542.3   207.51     0.76
 -542.2   208.08     0.75
 -542.1   208.65     0.74
 -542.0   209.22     0.73
 -541.9   209.80     0.72
 -541.8   210.37     0.71
 -541.7   210.94     0.70
 -541.6   211.29     0.73
 -541.5   211.44     0.79
 -541.4   211.60     0.84
 -541.3   211.76     0.90
 -541.2   211.92     0.95
 -541.1   212.08     1.01
 -541.0   212.24     1.07
 -540.9   212.40     1.12
 -540.8   212.56     1.18
 -540.7   212.72     1.23
 -540.6   212.87     1.29
 -540.5   212.39     1.25
 -540.4   211.78     1.20
 -540.3   211.18     1.14
 -540.2   210.57     1.08
 -540.1   209.96     1.03
 -540.0   209.35     0.97
 -539.9   208.75     0.92
 -539.8   208.14     0.86
 -539.7   207.53     0.80
 -539.6   206.92     0.75
 -539.5   206.38     0.70
 -539.4   206.25     0.72
 -539.3   206.12     0.74
 -539.2   205.99     0.76
 -539.1   205.86     0.78
 -539.0   205.73     0.80
 -538.9   205.60     0.81
 -538.8   205.47     0.83
 -538.7   205.34     0.85
 -538.6   205.21     0.87
 -538.5   205.08     0.89
 -538.4   204.79     0.90
 -538.3   204.29     0.89
 -538.2   203.78     0.88
 -538.1   203.28     0.87
 -538.0   202.77     0.86
 -537.9   202.26     0.85
 -537.8   201.76     0.84
 -537.7   201.25     0.83
 -537.6   200.74     0.82
 -537.5   200.24     0.81
 -537.4   199.73     0.81
 -537.3   199.41     0.81
 -537.2   199.45     0.85
 -537.1   199.48     0.88
 -537.0   199.52     0.92
 -536.9   199.55     0.95
 -536.8   199.58     0.98
 -536.7   199.62     1.02
 -536.6   199.65     1.05
 -536.5   199.69     1.09
 -536.4   199.72     1.12
 -536.3   199.76     1.16
 -536.2   199.79     1.19
 -536.1   198.29     1.28
 -536.0   196.37     1.38
 -535.9   194.44     1.49
 -535.8   192.52     1.59
 -535.7   190.60     1.69
 -535.6   190.98     1.57
 -535.5   191.49     1.43
 -535.4   191.99     1.29
 -535.3   192.50     1.15
 -535.2   193.01     1.02
 -535.1   193.51     0.88
 -535.0   193.95     0.79
 -534.9   194.30     0.76
 -534.8   194.64     0.74
 -534.7   194.99     0.71
 -534.6   195.55     0.71
 -534.5   196.22     0.72
 -534.4   196.89     0.74
 -534.3   197.55     0.75
 -534.2   198.22     0.76
 -534.1   198.88     0.78
 -534.0   199.55     0.79
 -533.9   200.38     0.78
 -533.8   201.54     0.73
 -533.7   202.70     0.68
 -533.6   203.87     0.62
 -533.5   205.07     0.75
 -533.4   206.31     1.04
 -533.3   207.54     1.32
 -533.2   208.78     1.60
 -533.1   210.01     1.88
 -533.0   211.25     2.16
 -532.9   212.09     1.82
 -532.8   212.87     1.39
 -532.7   213.66     0.96
 -532.6   214.44     0.53
 -532.5   215.62     0.57
 -532.4   216.82     0.65
 -532.3   218.03     0.73
 -532.2   219.24     0.81
 -532.1   220.44     0.88
 -532.0   220.66     0.86
 -531.9   220.62     0.82
 -531.8   220.57     0.77
 -531.7   220.53     0.73
 -531.6   220.48     0.68
 -531.5   220.44     0.64
 -531.4   220.39     0.59
 -531.3   220.34     0.54
 -531.2   220.30     0.50
 -531.1   220.40     0.58
 -531.0   220.50     0.65
 -530.9   220.60     0.73
 -530.8   220.70     0.81
 -530.7   220.80     0.89
 -530.6   220.89     0.96
 -530.5   220.99     1.04
 -530.4   221.09     1.12
 -530.3   221.19     1.19
 -530.2   221.35     1.18
 -530.1   221.52     1.16
 -530.0   221.69     1.13
 -529.9   221.86     1.11
 -529.8   222.03     1.09
 -529.7   222.20     1.07
 -529.6   222.37     1.04
 -529.5   222.54     1.02
 -529.4   222.71     1.00
 -529.3   222.93     1.10
 -529.2   223.16     1.21
 -529.1   223.38     1.31
 -529.0   223.61     1.41
 -528.9   223.84     1.51
 -528.8   224.06     1.61
 -528.7   224.29     1.71
 -528.6   224.51     1.82
 -528.5   224.76     1.87
 -528.4   225.14     1.71
 -528.3   225.52     1.56
 -528.2   225.90     1.40
 -528.1   226.28     1.24
 -528.0   226.66     1.08
 -527.9   227.04     0.92
 -527.8   227.42     0.76
 -527.7   227.80     0.60
 -527.6   228.11     0.62
 -527.5   228.42     0.65
 -527.4   228.73     0.67
 -527.3   229.04     0.70
 -527.2   229.35     0.72
 -527.1   229.66     0.75
 -527.0   229.98     0.77
 -526.9   230.29     0.80
 -526.8   230.71     0.79
 -526.7   231.14     0.78
 -526.6   231.58     0.76
 -526.5   232.01     0.75
 -526.4   232.44     0.74
 -526.3   232.87     0.72
 -526.2   233.30     0.71
 -526.1   233.72     0.70
 -526.0   233.99     0.77
 -525.9   234.26     0.83
 -525.8   234.54     0.90
 -525.7   234.81     0.96
 -525.6   235.08     1.03
 -525.5   235.36     1.09
 -525.4   235.63     1.16
 -525.3   235.85     1.18
 -525.2   235.98     1.13
 -525.1   236.11     1.08
 -525.0   236.24     1.02
 -524.9   236.37     0.97
 -524.8   236.50     0.92
 -524.7   236.63     0.87
 -524.6   236.76     0.82
 -524.5   237.27     0.86
 -524.4   237.93     0.93
 -524.3   238.60     1.01
 -524.2   239.26     1.09
 -524.1   239.92     1.17
 -524.0   240.59     1.25
 -523.9   241.25     1.32
 -523.8   241.90     1.40
 -523.7   241.97     1.37
 -523.6   242.04     1.34
 -523.5   242.12     1.31
 -523.4   242.19     1.27
 -523.3   242.26     1.24
 -523.2   242.33     1.21
 -523.1   242.40     1.18
 -523.0   242.48     1.15
 -522.9   242.55     1.12
 -522.8   242.62     1.09
 -522.7   242.69     1.05
 -522.6   242.76     1.02
 -522.5   242.84     0.99
 -522.4   242.91     0.96
 -522.3   242.98     0.93
 -522.2   243.05     0.90
 -522.1   243.12     0.87
 -522.0   243.19     0.83
 -521.9   243.27     0.80
 -521.8   243.34     0.77
 -521.7   243.41     0.74
 -521.6   243.48     0.71
 -521.5   243.70     0.71
 -521.4   243.96     0.72
 -521.3   244.23     0.74
 -521.2   244.50     0.75
 -521.1   244.76     0.76
 -521.0   245.03     0.78
 -520.9   245.29     0.79
 -520.8   245.56     0.82
 -520.7   245.86     0.90
 -520.6   246.15     0.98
 -520.5   246.45     1.06
 -520.4   246.74     1.14
 -520.3   247.03     1.22
 -520.2   247.33     1.30
 -520.1   247.62     1.38
 -520.0   247.46     1.39
 -519.9   247.14     1.38
 -519.8   246.82     1.36
 -519.7   246.50     1.35
 -519.6   246.17     1.34
 -519.5   245.85     1.32
 -519.4   245.53     1.31
 -519.3   245.31     1.29
 -519.2   245.34     1.26
 -519.1   245.36     1.24
 -519.0   245.39     1.21
 -518.9   245.42     1.18
 -518.8   245.45     1.15
 -518.7   245.47     1.13
 -518.6   245.50     1.10
 -518.5   245.60     1.31
 -518.4   245.69     1.52
 -518.3   245.79     1.72
 -518.2   245.89     1.93
 -518.1   245.98     2.14
 -518.0   246.08     2.34
 -517.9   246.18     2.55
 -517.8   246.31     2.56
 -517.7   246.44     2.50
 -517.6   246.58     2.45
 -517.5   246.72     2.39
 -517.4   246.86     2.34
 -517.3   247.00     2.28
 -517.2   247.14     2.22
 -517.1   246.89     2.07
 -517.0   246.31     1.84
 -516.9   245.74     1.61
 -516.8   245.17     1.38
 -516.7   244.60     1.15
 -516.6   244.02     0.91
 -516.5   243.45     0.68
 -516.4   242.96     0.52
 -516.3   242.76     0.63
 -516.2   242.57     0.73
 -516.1   242.37     0.83
 -516.0   242.18     0.94
 -515.9   241.99     1.04
 -515.8   241.79     1.15
 -515.7   241.60     1.25
 -515.6   241.35     1.29
 -515.5   241.07     1.28
 -515.4   240.78     1.27
 -515.3   240.50     1.26
 -515.2   240.21     1.24
 -515.1   239.92     1.23
 -515.0   239.64     1.22
 -514.9   239.35     1.21
 -514.8   239.14     1.19
 -514.7   239.02     1.16
 -514.6   238.90     1.14
 -514.5   238.77     1.11
 -514.4   238.65     1.09
 -514.3   238.53     1.07
 -514.2   238.40     1.04
 -514.1   238.28     1.02
 -514.0   238.35     0.99
 -513.9   238.81     0.97
 -513.8   239.27     0.94
 -513.7   239.73     0.92
 -513.6   240.19     0.90
 -513.5   240.65     0.87
 -513.4   241.10     0.85
 -513.3   241.56     0.82
 -513.2   241.96     0.80
 -513.1   241.15     0.76
 -513.0   240.34     0.73
 -512.9   239.54     0.69
 -512.8   238.73     0.66
 -512.7   237.92     0.62
 -512.6   237.11     0.58
 -512.5   236.30     0.55
 -512.4   235.49     0.51
 -512.3   235.29     0.57
 -512.2   235.43     0.67
 -512.1   235.57     0.78
 -512.0   235.71     0.88
 -511.9   235.85     0.99
 -511.8   235.99     1.10
 -511.7   236.14     1.20
 -511.6   236.28     1.31
 -511.5   236.36     1.39
 -511.4   236.01     1.35
 -511.3   235.66     1.30
 -511.2   235.31     1.25
 -511.1   234.96     1.21
 -511.0   234.61     1.16
 -510.9   234.26     1.12
 -510.8   233.92     1.07
 -510.7   233.57     1.02
 -510.6   233.82     0.98
 -510.5   234.61     0.95
 -510.4   235.41     0.91
 -510.3   236.20     0.88
 -510.2   237.00     0.84
 -510.1   237.79     0.81
 -510.0   238.59     0.77
 -509.9   239.38     0.74
 -509.8   240.18     0.71
 -509.7   239.97     0.71
 -509.6   239.58     0.72
 -509.5   239.19     0.73
 -509.4   238.79     0.75
 -509.3   238.40     0.76
 -509.2   238.01     0.77
 -509.1   237.62     0.78
 -509.0   237.23     0.79
 -508.9   237.06     0.80
 -508.8   237.21     0.82
 -508.7   237.35     0.83
 -508.6   237.50     0.84
 -508.5   237.64     0.85
 -508.4   237.79     0.87
 -508.3   237.93     0.88
 -508.2   238.08     0.89
 -508.1   238.15     0.93
 -508.0   237.88     1.08
 -507.9   237.61     1.22
 -507.8   237.33     1.37
 -507.7   237.06     1.52
 -507.6   236.79     1.67
 -507.5   236.51     1.82
 -507.4   236.24     1.97
 -507.3   235.99     2.10
 -507.2   235.93     2.06
 -507.1   235.87     2.02
 -507.0   235.81     1.99
 -506.9   235.75     1.95
 -506.8   235.69     1.91
 -506.7   235.63     1.88
 -506.6   235.57     1.84
 -506.5   235.51     1.81
 -506.4   235.33     1.73
 -506.3   235.13     1.64
 -506.2   234.93     1.55
 -506.1   234.73     1.46
 -506.0   234.53     1.38
 -505.9   234.33     1.29
 -505.8   234.13     1.20
 -505.7   233.93     1.11
 -505.6   233.92     1.07
 -505.5   233.95     1.03
 -505.4   233.97     0.99
 -505.3   234.00     0.95
 -505.2   234.03     0.91
 -505.1   234.05     0.87
 -505.0   234.08     0.83
 -504.9   234.07     0.81
 -504.8   233.81     0.89
 -504.7   233.55     0.97
 -504.6   233.29     1.05
 -504.5   233.03     1.14
 -504.4   232.78     1.22
 -504.3   232.52     1.30
 -504.2   232.26     1.38
 -504.1   232.18     1.42
 -504.0   232.15     1.45
 -503.9   232.13     1.47
 -503.8   232.10     1.50
 -503.7   232.07     1.53
 -503.6   232.05     1.55
 -503.5   232.02     1.58
 -503.4   231.98     1.58
 -503.3   231.88     1.48
 -503.2   231.78     1.38
 -503.1   231.67     1.27
 -503.0   231.57     1.17
 -502.9   231.47     1.07
 -502.8   231.37     0.97
 -502.7   231.26     0.86
 -502.6   231.18     0.83
 -502.5   231.13     0.91
 -502.4   231.08     0.98
 -502.3   231.03     1.06
 -502.2   230.97     1.14
 -502.1   230.92     1.22
 -502.0   230.87     1.29
 -501.9   230.82     1.37
 -501.8   230.59     1.42
 -501.7   230.26     1.46
 -501.6   229.93     1.50
 -501.5   229.59     1.54
