G: deBoer et al. chronology (ky)
H: deBoer et al. SL (m; relative to present)

t deBoer 	SL de Boer
1695.40	-36.397
1695.50	-36.747
1695.60	-37.086
1695.70	-37.335
1695.80	-37.562
1695.90	-37.953
1696.00	-38.297
1696.10	-38.559
1696.20	-38.881
1696.30	-39.264
1696.40	-39.598
1696.50	-39.86
1696.60	-40.259
1696.70	-40.623
1696.80	-40.919
1696.90	-41.185
1697.00	-41.585
1697.10	-41.928
1697.20	-42.167
1697.30	-42.39
1697.40	-42.711
1697.50	-43.023
1697.60	-43.238
1697.70	-43.414
1697.80	-43.574
1697.90	-43.728
1698.00	-43.818
1698.10	-43.893
1698.20	-43.968
1698.30	-44.039
1698.40	-44.111
1698.50	-44.188
1698.60	-44.273
1698.70	-44.313
1698.80	-44.345
1698.90	-44.371
1699.00	-44.396
1699.10	-44.418
1699.20	-44.437
1699.30	-44.452
1699.40	-44.464
1699.50	-44.473
1699.60	-44.475
1699.70	-44.473
1699.80	-44.465
1699.90	-44.45
1700.00	-44.424
1700.10	-44.388
1700.20	-44.336
1700.30	-44.269
1700.40	-44.176
1700.50	-44.059
1700.60	-43.904
1700.70	-43.713
1700.80	-43.482
1700.90	-43.28
1701.00	-43.069
1701.10	-42.871
1701.20	-42.748
1701.30	-42.634
1701.40	-42.511
1701.50	-42.443
1701.60	-42.352
1701.70	-42.234
1701.80	-42.081
1701.90	-41.902
1702.00	-41.697
1702.10	-41.457
1702.20	-41.191
1702.30	-40.958
1702.40	-40.732
1702.50	-40.515
1702.60	-40.291
1702.70	-40.024
1702.80	-39.745
1702.90	-39.448
1703.00	-39.162
1703.10	-38.913
1703.20	-38.772
1703.30	-38.573
1703.40	-38.283
1703.50	-37.972
1703.60	-37.679
1703.70	-37.399
1703.80	-37.199
1703.90	-36.964
1704.00	-36.662
1704.10	-36.398
1704.20	-36.131
1704.30	-35.852
1704.40	-35.635
1704.50	-35.344
1704.60	-34.983
1704.70	-34.695
1704.80	-34.437
1704.90	-34.27
1705.00	-34.029
1705.10	-33.668
1705.20	-33.297
1705.30	-33.016
1705.40	-32.825
1705.50	-32.591
1705.60	-32.298
1705.70	-31.958
1705.80	-31.665
1705.90	-31.45
1706.00	-31.182
1706.10	-30.854
1706.20	-30.529
1706.30	-30.306
1706.40	-30.097
1706.50	-29.78
1706.60	-29.422
1706.70	-29.103
1706.80	-28.925
1706.90	-28.714
1707.00	-28.452
1707.10	-28.128
1707.20	-27.807
1707.30	-27.602
1707.40	-27.348
1707.50	-27.042
1707.60	-26.735
1707.70	-26.537
1707.80	-26.371
1707.90	-26.137
1708.00	-25.816
1708.10	-25.472
1708.20	-25.23
1708.30	-25.02
1708.40	-24.776
1708.50	-24.488
1708.60	-24.25
1708.70	-24.114
1708.80	-24.018
1708.90	-23.889
1709.00	-23.718
1709.10	-23.56
1709.20	-23.399
1709.30	-23.275
1709.40	-23.172
1709.50	-23.16
1709.60	-23.145
1709.70	-23.127
1709.80	-23.105
1709.90	-23.079
1710.00	-23.045
1710.10	-23.006
1710.20	-22.954
1710.30	-22.937
1710.40	-22.918
1710.50	-22.901
1710.60	-22.882
1710.70	-22.864
1710.80	-22.843
1710.90	-22.823
1711.00	-22.799
1711.10	-22.776
1711.20	-22.75
1711.30	-22.738
1711.40	-22.726
1711.50	-22.714
1711.60	-22.702
1711.70	-22.69
1711.80	-22.678
1711.90	-22.667
1712.00	-22.658
1712.10	-22.648
1712.20	-22.641
1712.30	-22.633
1712.40	-22.628
1712.50	-22.625
1712.60	-22.625
1712.70	-22.627
1712.80	-22.634
1712.90	-22.644
1713.00	-22.659
1713.10	-22.677
1713.20	-22.699
1713.30	-22.73
1713.40	-22.767
1713.50	-22.814
1713.60	-22.898
1713.70	-23.038
1713.80	-23.153
1713.90	-23.239
1714.00	-23.313
1714.10	-23.347
1714.20	-23.381
1714.30	-23.417
1714.40	-23.454
1714.50	-23.497
1714.60	-23.544
1714.70	-23.598
1714.80	-23.66
1714.90	-23.736
1715.00	-23.904
1715.10	-24.053
1715.20	-24.181
1715.30	-24.309
1715.40	-24.429
1715.50	-24.549
1715.60	-24.637
1715.70	-24.797
1715.80	-24.983
1715.90	-25.142
1716.00	-25.287
1716.10	-25.436
1716.20	-25.59
1716.30	-25.804
1716.40	-26.008
1716.50	-26.171
1716.60	-26.321
1716.70	-26.474
1716.80	-26.626
1716.90	-26.805
1717.00	-27.014
1717.10	-27.178
1717.20	-27.318
1717.30	-27.447
1717.40	-27.563
1717.50	-27.67
1717.60	-27.73
1717.70	-27.781
1717.80	-27.83
1717.90	-27.882
1718.00	-27.932
1718.10	-27.985
1718.20	-28.041
1718.30	-28.103
1718.40	-28.173
1718.50	-28.202
1718.60	-28.23
1718.70	-28.26
1718.80	-28.295
1718.90	-28.319
1719.00	-28.343
1719.10	-28.367
1719.20	-28.39
1719.30	-28.413
1719.40	-28.433
1719.50	-28.454
1719.60	-28.475
1719.70	-28.492
1719.80	-28.51
1719.90	-28.525
1720.00	-28.54
1720.10	-28.551
1720.20	-28.559
1720.30	-28.564
1720.40	-28.567
1720.50	-28.564
1720.60	-28.557
1720.70	-28.541
1720.80	-28.517
1720.90	-28.48
1721.00	-28.428
1721.10	-28.356
1721.20	-28.266
1721.30	-28.176
1721.40	-28.086
1721.50	-27.991
1721.60	-27.929
1721.70	-27.843
1721.80	-27.727
1721.90	-27.568
1722.00	-27.472
1722.10	-27.363
1722.20	-27.246
1722.30	-27.13
1722.40	-27.011
1722.50	-26.894
1722.60	-26.817
1722.70	-26.75
1722.80	-26.685
1722.90	-26.656
1723.00	-26.616
1723.10	-26.561
1723.20	-26.484
1723.30	-26.374
1723.40	-26.259
1723.50	-26.102
1723.60	-25.91
1723.70	-25.699
1723.80	-25.543
1723.90	-25.414
1724.00	-25.312
1724.10	-25.288
1724.20	-25.254
1724.30	-25.206
1724.40	-25.14
1724.50	-25.043
1724.60	-24.945
1724.70	-24.813
1724.80	-24.639
1724.90	-24.426
1725.00	-24.225
1725.10	-24.048
1725.20	-23.925
1725.30	-23.838
1725.40	-23.768
1725.50	-23.671
1725.60	-23.534
1725.70	-23.376
1725.80	-23.17
1725.90	-22.964
1726.00	-22.779
1726.10	-22.629
1726.20	-22.553
1726.30	-22.498
1726.40	-22.423
1726.50	-22.324
1726.60	-22.186
1726.70	-21.999
1726.80	-21.829
1726.90	-21.658
1727.00	-21.494
1727.10	-21.366
1727.20	-21.276
1727.30	-21.188
1727.40	-21.122
1727.50	-21.034
1727.60	-20.915
1727.70	-20.763
1727.80	-20.612
1727.90	-20.464
1728.00	-20.317
1728.10	-20.226
1728.20	-20.101
1728.30	-19.985
1728.40	-19.84
1728.50	-19.667
1728.60	-19.472
1728.70	-19.302
1728.80	-19.177
1728.90	-19.064
1729.00	-18.981
1729.10	-18.871
1729.20	-18.717
1729.30	-18.559
1729.40	-18.385
1729.50	-18.222
1729.60	-18.062
1729.70	-17.931
1729.80	-17.793
1729.90	-17.613
1730.00	-17.381
1730.10	-17.161
1730.20	-16.983
1730.30	-16.834
1730.40	-16.75
1730.50	-16.635
1730.60	-16.472
1730.70	-16.263
1730.80	-16.13
1730.90	-16.022
1731.00	-15.946
1731.10	-15.844
1731.20	-15.699
1731.30	-15.517
1731.40	-15.375
1731.50	-15.271
1731.60	-15.199
1731.70	-15.103
1731.80	-14.972
1731.90	-14.801
1732.00	-14.636
1732.10	-14.535
1732.20	-14.484
1732.30	-14.419
1732.40	-14.334
1732.50	-14.224
1732.60	-14.085
1732.70	-13.961
1732.80	-13.85
1732.90	-13.766
1733.00	-13.696
1733.10	-13.664
1733.20	-13.621
1733.30	-13.596
1733.40	-13.577
1733.50	-13.558
1733.60	-13.539
1733.70	-13.519
1733.80	-13.5
1733.90	-13.481
1734.00	-13.464
1734.10	-13.448
1734.20	-13.435
1734.30	-13.424
1734.40	-13.418
1734.50	-13.418
1734.60	-13.425
1734.70	-13.455
1734.80	-13.519
1734.90	-13.612
1735.00	-13.695
1735.10	-13.769
1735.20	-13.841
1735.30	-13.915
1735.40	-13.993
1735.50	-14.119
1735.60	-14.268
1735.70	-14.389
1735.80	-14.491
1735.90	-14.602
1736.00	-14.798
1736.10	-15.079
1736.20	-15.314
1736.30	-15.498
1736.40	-15.683
1736.50	-15.895
1736.60	-16.104
1736.70	-16.394
1736.80	-16.707
1736.90	-16.976
1737.00	-17.192
1737.10	-17.458
1737.20	-17.811
1737.30	-18.092
1737.40	-18.417
1737.50	-18.696
1737.60	-18.941
1737.70	-19.312
1737.80	-19.642
1737.90	-19.931
1738.00	-20.178
1738.10	-20.469
1738.20	-20.829
1738.30	-21.122
1738.40	-21.392
1738.50	-21.697
1738.60	-21.935
1738.70	-22.26
1738.80	-22.515
1738.90	-22.831
1739.00	-23.144
1739.10	-23.415
1739.20	-23.73
1739.30	-23.977
1739.40	-24.234
1739.50	-24.575
1739.60	-24.973
1739.70	-25.243
1739.80	-25.46
1739.90	-25.683
1740.00	-26.024
1740.10	-26.296
1740.20	-26.531
1740.30	-26.778
1740.40	-27.154
1740.50	-27.39
1740.60	-27.58
1740.70	-27.842
1740.80	-28.167
1740.90	-28.404
1741.00	-28.608
1741.10	-28.942
1741.20	-29.253
1741.30	-29.491
1741.40	-29.771
1741.50	-30.122
1741.60	-30.413
1741.70	-30.639
1741.80	-31.007
1741.90	-31.33
1742.00	-31.589
1742.10	-31.882
1742.20	-32.235
1742.30	-32.532
1742.40	-32.761
1742.50	-33.08
1742.60	-33.411
1742.70	-33.658
1742.80	-33.846
1742.90	-34.072
1743.00	-34.388
1743.10	-34.588
1743.20	-34.734
1743.30	-34.856
1743.40	-34.966
